"H_TT1"	"H_TT2"	"H_TT3"	"H_TT5"	"H_TT7"	"H_TT11"	"H_TT12"	"H_TT16"	"H_TT20"	"H_TT21"	"H_TT23"	"H_TT24"	"H_TT28"	"H_TT41"	"H_TT51"	"H_TT52"	"H_TT54"	"H_TT55"	"H_TT56"	"H_TT60"	"H_TT62"	"H_TT65"	"H_TT69"	"H_TT71"	"H_TT74"	"H_TT81"	"H_BP1"	"H_BP4"	"H_BP5"	"H_BP7"
"Paenibacillus sp. DCT19"	0	0	0	0	0	0	5.03107474762085e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Paenibacillus cellulosilyticus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Alicyclobacillus dauci"	8.67606146633973e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Anaerococcus degeneri"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Caloranaerobacter azorensis"	0	0	0	0	0	0	4.40219040416825e-07	0	0	0	0	0	0	0	0	1.58425278083891e-06	0	0	1.86061248173277e-06	0	2.63734420790748e-05	0	0	0	0	0	0	0	0	0
"Aminipila butyrica"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.05253791502557e-05	0	0	0	0	0	0	8.90337817789277e-06
"Clostridium tagluense"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.18978362948132e-06	0	0	0	0	0	0	0	0
"Syntrophobotulus glycolicus"	0	0	0	0	0	3.82863049887055e-06	5.65995909107346e-07	0	0	0	0	0	0	2.51231797114336e-05	0	1.90110333700669e-06	0	0	1.59481069862809e-06	0	0	0	0	0	0	0	0	0	0	0
"Thermoanaerobacterium aotearoense"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000153056129672579	0	0	0	0	0	0	0	0	0
"Halanaerobium hydrogeniformans"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Bifidobacterium sp. FKU"	0	0	0	0	0	0	0.00871388435131366	0	0	0	0	0	0	0	0	0.0155377175733557	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Bifidobacterium eulemuris"	0	0	0	0	0	0	1.69798772732204e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Flaviflexus equikiangi"	0	0	0	0	0	0	1.69798772732204e-06	0	0	0	0	0	0	0	0	0	3.96479264134486e-06	0	0	0	0	0	2.88638144300471e-06	0	0	0	0	0	0	0
"Arcanobacterium buesumense"	0	0	0	0	0	0	4.65374414154929e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Arcanobacterium phocisimile"	0	0	0	0	0	0	7.54661212143128e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Corynebacterium caspium"	0	0	0	0	0	0	9.81059575786066e-06	2.23564282156648e-06	1.26688807043898e-05	3.45314837349805e-05	0	2.8031439402871e-06	1.30983146398553e-05	0	0	2.50311939372547e-05	2.90055882708913e-05	3.30856129158448e-06	1.01004677579779e-05	0	8.40794350042299e-05	0	0	2.24629060205362e-06	0	0	0	0	0	7.21355334004781e-05
"Corynebacterium pseudopelargi"	0	0	0	0	0	0	1.50932242428626e-06	0	4.34361624150506e-05	0	0	1.81379902018577e-06	0	0	0	4.11905723018116e-06	5.42550571973507e-06	0	0	0	5.16198139838301e-05	0	0	0	0	0	0	0	0	7.44976541415517e-06
"Cryobacterium soli"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Amycolatopsis roodepoortensis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Streptomyces sp. G11C(2021)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.73198836437696e-05	0	0	0	0	0	6.41418098445491e-06	0	0	0	0	0	0	0
"Streptomyces sp. C8S0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Streptomyces sp. HSG2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04336648456444e-06	0	1.32900891552341e-06	0	2.72750982185303e-05	0	0	0	0	0	0	0	0	0
"Streptomyces lividans"	0	0	0	0	0	0	0.000110432090710278	1.05394590159563e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Actinoplanes sp. SE50/110"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Adlercreutzia hattorii"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Haploplasma axanthum"	0	0	0	0	0	0	4.18208088395983e-05	0	0	2.76251869879844e-06	0	0	0	0	0	0	0	0	0	0	1.05944596386027e-05	0	0	0	0	0	0	0	0	0
"Mycoplasma struthionis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Mesomycoplasma conjunctivae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Spiroplasma chinense"	0	0	0	0	0	0	6.28884343452607e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pseudanabaena sp. Chao 1811"	0	0	0	0	0	0	0	1.43719895672131e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Dehalococcoides mccartyi"	0	0	0	0	0	0	5.47129378803768e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Duncaniella dubosii"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Spirosoma endbachense"	0	0	8.37281347464782e-07	0	0	0	1.13199181821469e-06	0	0	0	0	0	0	0	0	0	0	0	0	6.90394370524303e-06	1.8033122789111e-06	0	0	0	0	0	0	0	0	0
"Maribacter sp. Hal144"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Lutimonas sp. YSD2104"	0	0	0	0	0	0	1.06910338386943e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Solitalea lacus"	4.69360702277395e-05	1.43762779912123e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ignavibacterium album"	0	7.18813899560613e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Campylobacter coli"	0	0	0	0	0	0	2.76709111119147e-06	0	0	0	0	0	0	0	0	5.0696088986845e-06	2.50407956295465e-06	0	1.70113141186996e-05	0	8.34031928996382e-06	8.40042064001036e-06	1.92425429533647e-06	0	0	0	0	0	0	0
"Campylobacter sputorum"	0	0	0	0	0	0	0	9.58132637814206e-07	0	0	0	0	0	0	0	0	0	0	1.59481069862809e-06	5.17795777893227e-06	1.12707017431944e-06	1.32638220631743e-06	8.65914432901413e-06	0	0	0	0	0	0	0
"Campylobacter blaseri"	0	0	0	0	0	0	1.13199181821469e-06	0	0	0	0	0	0	0	0	6.02016056718784e-06	0	0	6.64504457761704e-06	0	2.93038245323053e-06	0	0	0	0	0	0	0	0	0
"Campylobacter iguaniorum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Sulfurimonas sp. SWIR-19"	0	0	0	0	0	0	2.32687207077464e-06	0	0	0	0	0	0	0	0	0	0	0	2.9238196141515e-06	0	2.29922315561165e-05	0	0	0	0	0	0	0	0	0
"Raoultella sp. XY-1"	0	0	3.07003160737087e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000271173083941256	0	0	0	0	0	0	0	0	0
"Candidatus Riesia pediculischaeffi"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Enterobacteriaceae endosymbiont of Donacia tomentosa"	0	0	0	0	0	0	3.77330606071564e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Serratia sp. MYb239"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Erwinia pyrifoliae"	0	0	0	0	0	0	2.20109520208412e-06	0	0	0	0	0	0	6.85177628493645e-06	0	8.8401305170811e-05	1.62765171592052e-05	0	2.28589533470026e-05	0	5.63535087159718e-06	0	0	0	0	0	0	0	0	0
"Xenorhabdus poinarii"	0	0	0	0	0	0	4.40219040416825e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Musicola paradisiaca"	0	0	0	0	0	0	6.28884343452607e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pseudomonas sp. IAC-BECa141"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pasteurella sp. XG20"	0	0	0	0	0	0	0.000392926937789189	0	0	0	0.00106433014717038	0	0	0	0	0.00928277074404749	0.000978260415927615	0	0.000728562687489933	0	0	0	0	0	0	0	0	0	0	0
"Shewanella sediminis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Moritella sp. 5"	0	0	0	0	0	0	4.90529787893033e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Nitrincola iocasae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.96871992842842e-06	0	0	0	0	0	0	0	0
"Vibrio sp. B1FIG11"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Thiomicrorhabdus indica"	0	0	0	0	0	0	5.03107474762085e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Microbulbifer variabilis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Sphingorhabdus sp. SMR4y"	0	9.58418532747484e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Sulfitobacter sp. SK011"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Azospirillum ramasamyi"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Candidatus Midichloria mitochondrii"	0	0	0	0	0	0	1.00621494952417e-06	0	0	0	0	0	0	0	0	0	0	0	6.91084636072173e-06	0	0	0	0	0	0	0	0	0	0	0
"Paenalcaligenes faecalis"	0	0	0	0	0	0	1.57221085863152e-06	0	0	0	0	0	0	0	0	5.13297900991806e-05	2.33714092542434e-05	0	0	0	0	0	0	0	0	0	0	0	0	0
"Nitrosomonas sp. sh817"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Candidatus Kinetoplastibacterium oncopeltii"	0	0	0	0	0	0	7.54661212143128e-07	0	0	0	0	2.96803476030399e-06	3.27457865996382e-06	0	0	2.50311939372547e-05	1.46071307839021e-06	0	2.28589533470026e-05	0	1.17215298129221e-05	1.54744590737033e-06	0	0	0	0	0	0	0	1.45361276373759e-06
"Candidatus Kinetoplastibacterium crithidii"	0	0	0	0	0	0	5.65995909107346e-07	0	0	0	0	0	0	0	0	2.24963894879125e-05	2.29540626604176e-06	0	3.18962139725618e-06	0	0	0	0	0	0	0	0	0	0	0
"Borrelia anserina"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Borrelia miyamotoi"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Encephalitozoon intestinalis"	0	0	0	0	0	0	0	0	0	4.60419783133074e-06	0	0	0	0	0	0	0	0	1.59481069862809e-06	0	0	0	0	0	0	0	0	0	0	0
"Halobellus ramosii"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Thermococcus nautili"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Cluster bean endornavirus 1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pahexavirus PHL067M01"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Aeromicrobium sp. zg.Y50"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.70449627900457e-05	0	0
"Streptomyces sp. PCS3-D2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.74274847777459e-05	0	0
"Streptomyces sp. W1SF4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.52374915431922e-05	0	0
"Streptomyces tanashiensis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.6187457715961e-05	0	0
"Pasteurella dagmatis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.13324881604691e-05	0	0
"Treponema sp. OMZ 906"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.14249492591532e-05	0	0
"Candidatus Nitrosocosmicus hydrocola"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.74274847777459e-05	0	0
"Pahexavirus P100A"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.39974644814072e-05	0	0
"Streptococcus phage Dp-1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.96174780122997e-05	0	0
"Streptomyces sp. WP-1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000231161494042968	0
"Streptomyces sp. NHF165"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.46738946428326e-06	0	0	0	0	0	0	0	2.77393792851562e-05	0
"Streptomyces sp. 135"	1.13784412673308e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.23626091660156e-05	0
"Streptomyces endophytica"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.93994424384764e-05	0
"Yokenella regensburgei"	0	5.27130193011116e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01004677579779e-05	0	0	0	0	0	0	0	0	0	1.15580747021484e-05	0
"Serratia sp. FDAARGOS_506"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.24136033916014e-05	0
"Candidatus Nitrosacidococcus tergens"	0	0	0	0	0	0	0	0	1.80984010062711e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.85949079746092e-05	0
"Marinobacterium aestuarii"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.15580747021484e-05	0
"Ferrimonas sp. YFM"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.84929195234375e-05	0
"Burkholderia sp. PAMC 26561"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.08045344638671e-05	0
"Thauera chlorobenzoica"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.85439137490233e-05	0
"Sulfitobacter sp. S190"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.08045344638671e-05	0
"Rhizobium sp. AB2/73"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.84929195234375e-05	0
"Pseudochrobactrum sp. Wa41.01b-1"	9.95613610891444e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.3920683868164e-05	0
"Bradyrhizobium sp. 195"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000104022672319336	0
"Mesorhizobium sp. B2-8-5"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.54787585703124e-05	0
"Algoriphagus machipongonensis"	0	0	0	0	0	0	0	0	0	0	0	0	5.89424158793488e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.01019884511718e-05	0
"Arcobacter venerupis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.77393792851562e-05	0
"Bell pepper alphaendornavirus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.16090689277343e-05	0
"Skunavirus sv712"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.92974539873046e-05	0
"Molluscum contagiosum virus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.61813045830078e-05	0
"Bacillus infantis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Bacillus sp. FJAT-42376"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Anoxybacillus caldiproteolyticus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Metabacillus litoralis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.02626895751279e-05	0	0	0	0	0	0	0
"Metabacillus sp. KUDC1714"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Metabacillus sediminilitoris"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Fictibacillus sp. KU28468"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Cytobacillus gottheilii"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Gottfriedia acidiceleris"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.17163761558039e-05	0	0	0	0	0	0	0	0
"Paenibacillus sp. FSL H7-0357"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Paenibacillus sp. 19GGS1-52"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Paenibacillus andongensis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.76242104591661e-06	0	0	0	0	0	0	0	0	0
"Alicyclobacillus sp. TC"	0	0	0	0	0	0	1.00621494952417e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Sporosarcina psychrophila"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Faecalibacterium sp. IP-1-18"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.00063367145092e-05	0	0	0	0	0	0	0	0	0	0	0
"Desulfotomaculum nigrificans"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.71346145601552e-06	0	0	0	0	9.08507977335997e-07
"Corynebacterium kalinowskii"	0	0	0	0	0	0	0	2.71470914047358e-06	0	0	0	0	0	0	0	0	0	0	0	0	1.6004396475336e-05	0	0	0	0	0	0	0	0	0
"Mycolicibacterium crocinum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.40042064001036e-06	0	0	0	0	0	0	0	0
"Mycolicibacter sp. MU0103"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Leifsonia sp. ZF2019"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Rathayibacter tritici"	0	0	0	0	0	0	1.25776868690521e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Chryseoglobus sp. 28M-23"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Streptomyces sp. EAS-AB2608"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Streptomyces peucetius"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Streptomyces asoensis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.40393162628351e-06	0	0	0	0	0	0
"Streptomyces malaysiensis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Micromonospora sp. HM134"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Enterobacter sp. C2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pseudomonas quebecensis"	0	0	0	6.2833620343348e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.48992668911844e-06	0	0	0	0	0	0	0
"Actinobacillus genomosp. 1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Vibrio sp. B1FLJ16"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8890012772066e-07	0	0	0	0	0
"Vibrio cyclitrophicus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Halomonas sp. DN3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.32900891552341e-06	0	0	0	0	0	0	0	0	0	0	0
"Teredinibacter purpureus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98957330947614e-06	0	0	0	0	0	0	0	0
"Massilia sp. NR 4-1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pusillimonas sp. DMV24BSW_D"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Candidatus Methylopumilus planktonicus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Candidatus Nitrotoga sp. AM1P"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Roseobacter litoralis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Sulfitobacter faviae"	0	0	0	0	0	0	0	1.58091885239344e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Rhizobium brockwellii"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.45104786401598e-06
"Mesorhizobium sp. B2-1-8"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Novosphingobium sp. KA1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.39846106016703e-05
"Acetobacter orientalis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Rickettsia asembonensis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Chryseobacterium lactis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Chryseobacterium cucumeris"	4.12468495940741e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Elizabethkingia sp. JS20170427COW"	0	0	0	0	0	0	0	3.99221932422586e-06	0	0	0	0	0.000152595365554314	0	0	0	0	0	0	0	0	0	4.16921763989569e-06	0	0	0	0	0	0	1.2719111682704e-06
"Capnocytophaga sp. oral taxon 323"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.24197542941937e-06	0	0	0	0	0	0	0	0	0
"Winogradskyella forsetii"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Helicobacter sp. NHP21005"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Aminomonas paucivorans"	0	0	1.11637512995304e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.39221604794214e-06	0	0	0	6.73489003367766e-06	0	9.42240204353056e-07	6.58999547789965e-05	0	0	0	0
"Criblamydia sequanensis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Halococcus dombrowskii"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Natronorubrum aibiense"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Haloplanus rubicundus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
